测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_cut,success,./mugen-riscv/logs/os-basic/oe_test_cut/2023-09-13-11:57:34.log,None
,oe_test_system_log_device,success,./mugen-riscv/logs/os-basic/oe_test_system_log_device/2023-09-13-13:55:58.log,None
,oe_test_ProcMgmt_vmstat,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_vmstat/2023-09-13-11:46:13.log,None
,oe_test_xargs,success,./mugen-riscv/logs/os-basic/oe_test_xargs/2023-09-13-13:41:47.log,None
,oe_test_chrony_chronyc_cmd,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_cmd/2023-09-13-13:52:40.log,None
,oe_test_brotli,success,./mugen-riscv/logs/os-basic/oe_test_brotli/2023-09-13-12:39:18.log,None
,oe_test_paste,success,./mugen-riscv/logs/os-basic/oe_test_paste/2023-09-13-13:39:41.log,None
,oe_test_basic_modify_group,success,./mugen-riscv/logs/os-basic/oe_test_basic_modify_group/2023-09-13-11:06:23.log,None
,oe_test_split,success,./mugen-riscv/logs/os-basic/oe_test_split/2023-09-13-13:30:37.log,None
,oe_test_chrony_chronyc_hardwaretime,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_hardwaretime/2023-09-13-13:46:19.log,None
,oe_test_whoami,success,./mugen-riscv/logs/os-basic/oe_test_whoami/2023-09-13-13:25:44.log,None
,oe_test_nmcli_general,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_general/2023-09-13-11:05:47.log,None
,oe_test_c++,success,./mugen-riscv/logs/os-basic/oe_test_c++/2023-09-13-12:34:21.log,None
,oe_test_factor,success,./mugen-riscv/logs/os-basic/oe_test_factor/2023-09-13-12:30:10.log,None
,oe_test_b2sum,success,./mugen-riscv/logs/os-basic/oe_test_b2sum/2023-09-13-13:55:51.log,None
,oe_test_lsscsi_1,success,./mugen-riscv/logs/os-basic/oe_test_lsscsi_1/2023-09-13-14:08:10.log,None
,oe_test_server_mariadb_loadfile,success,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_loadfile/2023-09-13-12:07:35.log,None
,oe_test_indent,success,./mugen-riscv/logs/os-basic/oe_test_indent/2023-09-13-11:47:24.log,None
,oe_test_ProcMgmt_iostat,success,./mugen-riscv/logs/os-basic/oe_test_ProcMgmt_iostat/2023-09-13-10:59:47.log,None
,oe_test_shred,success,./mugen-riscv/logs/os-basic/oe_test_shred/2023-09-13-11:10:54.log,None
,oe_test_system_log_basic,success,./mugen-riscv/logs/os-basic/oe_test_system_log_basic/2023-09-13-12:22:39.log,None
,oe_test_server_libtasn1,success,./mugen-riscv/logs/os-basic/oe_test_server_libtasn1/2023-09-13-13:42:23.log,None
,oe_test_IOaccess_500Mfile,success,./mugen-riscv/logs/os-basic/oe_test_IOaccess_500Mfile/2023-09-13-13:56:13.log,None
,oe_test_auditctl,success,./mugen-riscv/logs/os-basic/oe_test_auditctl/2023-09-13-11:59:28.log,None
,oe_test_kernel_module_operation,success,./mugen-riscv/logs/os-basic/oe_test_kernel_module_operation/2023-09-13-11:06:32.log,None
,oe_test_server_openssh_verifykey,success,./mugen-riscv/logs/os-basic/oe_test_server_openssh_verifykey/2023-09-13-13:29:35.log,None
,oe_test_sha256sum,success,./mugen-riscv/logs/os-basic/oe_test_sha256sum/2023-09-13-12:07:26.log,None
,oe_test_chroot,success,./mugen-riscv/logs/os-basic/oe_test_chroot/2023-09-13-11:03:35.log,None
,oe_test_password_change,success,./mugen-riscv/logs/os-basic/oe_test_password_change/2023-09-13-11:09:35.log,None
,oe_test_basic_set_permissions,success,./mugen-riscv/logs/os-basic/oe_test_basic_set_permissions/2023-09-13-12:39:08.log,None
,oe_test_zstd,success,./mugen-riscv/logs/os-basic/oe_test_zstd/2023-09-13-13:29:59.log,None
,oe_test_sdiff,success,./mugen-riscv/logs/os-basic/oe_test_sdiff/2023-09-13-13:17:50.log,None
,oe_test_versioninfo,success,./mugen-riscv/logs/os-basic/oe_test_versioninfo/2023-09-13-13:09:30.log,None
,oe_test_net_mtr,x86 fail,./mugen-riscv/logs/os-basic/oe_test_net_mtr/2023-09-13-12:37:09.log,x86 fail
,oe_test_expect,x86 fail,./mugen-riscv/logs/os-basic/oe_test_expect/2023-09-13-13:12:46.log,x86 fail
,oe_test_nmcli_Mgntconnect,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_Mgntconnect/2023-09-13-11:07:41.log,x86 fail
,oe_test_reboot,x86 fail,./mugen-riscv/logs/os-basic/oe_test_reboot/2023-09-13-10:31:08.log,x86 fail
,oe_test_catman,x86 fail,./mugen-riscv/logs/os-basic/oe_test_catman/2023-09-13-13:18:12.log,x86 fail
,oe_test_nmcli_8023link,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_8023link/2023-09-13-11:59:42.log,x86 fail
,oe_test_nmcli_con_reload,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_con_reload/2023-09-13-11:48:45.log,x86 fail
,oe_test_gcc_01,x86 fail,./mugen-riscv/logs/os-basic/oe_test_gcc_01/2023-09-13-11:45:38.log,x86 fail
,oe_test_nmcli_route,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_route/2023-09-13-12:16:58.log,x86 fail
,oe_test_ethtool,x86 fail,./mugen-riscv/logs/os-basic/oe_test_ethtool/2023-09-13-11:49:06.log,x86 fail
,oe_test_net_ncat,x86 fail,./mugen-riscv/logs/os-basic/oe_test_net_ncat/2023-09-13-10:30:40.log,x86 fail
,oe_test_count_gperftools_function,x86 fail,./mugen-riscv/logs/os-basic/oe_test_count_gperftools_function/2023-09-13-13:47:09.log,x86 fail
,oe_test_nmcli_add_connect,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_add_connect/2023-09-13-12:36:38.log,x86 fail
,oe_test_csplit,x86 fail,./mugen-riscv/logs/os-basic/oe_test_csplit/2023-09-13-13:13:40.log,x86 fail
,oe_test_nmcli_vlan,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_vlan/2023-09-13-13:53:50.log,x86 fail
,oe_test_xzcmp,x86 fail,./mugen-riscv/logs/os-basic/oe_test_xzcmp/2023-09-13-11:05:54.log,x86 fail
,oe_test_timedatectl,x86 fail,./mugen-riscv/logs/os-basic/oe_test_timedatectl/2023-09-13-12:26:12.log,x86 fail
,oe_test_sos,x86 fail,./mugen-riscv/logs/os-basic/oe_test_sos/2023-09-13-12:39:27.log,x86 fail
,oe_test_bunzip2,x86 fail,./mugen-riscv/logs/os-basic/oe_test_bunzip2/2023-09-13-11:48:24.log,x86 fail
,oe_test_server_httpd_tls,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_httpd_tls/2023-09-13-13:54:08.log,x86 fail
,oe_test_server_mariadb_compatibilty,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_mariadb_compatibilty/2023-09-13-13:31:23.log,x86 fail
,oe_test_nmcli_set_bond,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_set_bond/2023-09-13-13:13:06.log,x86 fail
,oe_test_kernel_sysctl,x86 fail,./mugen-riscv/logs/os-basic/oe_test_kernel_sysctl/2023-09-13-11:55:38.log,x86 fail
,oe_test_system_monitor_share_total,x86 fail,./mugen-riscv/logs/os-basic/oe_test_system_monitor_share_total/2023-09-13-11:00:04.log,x86 fail
,oe_test_nmcli_config_connect,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_config_connect/2023-09-13-12:04:33.log,x86 fail
,oe_test_nmcli_bridge,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_bridge/2023-09-13-10:56:06.log,x86 fail
,oe_test_nmcli_macsec,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_macsec/2023-09-13-11:51:42.log,x86 fail
,oe_test_dmraid,x86 fail,./mugen-riscv/logs/os-basic/oe_test_dmraid/2023-09-13-12:00:08.log,x86 fail
,oe_test_nmcli_config_gw,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_config_gw/2023-09-13-12:17:47.log,x86 fail
,oe_test_system_monitor_login,x86 fail,./mugen-riscv/logs/os-basic/oe_test_system_monitor_login/2023-09-13-12:33:45.log,x86 fail
,oe_test_net_setmode,x86 fail,./mugen-riscv/logs/os-basic/oe_test_net_setmode/2023-09-13-11:06:03.log,x86 fail
,oe_test_net_IPVLAN,x86 fail,./mugen-riscv/logs/os-basic/oe_test_net_IPVLAN/2023-09-13-11:11:26.log,x86 fail
,oe_test_net_VRF,x86 fail,./mugen-riscv/logs/os-basic/oe_test_net_VRF/2023-09-13-10:35:48.log,x86 fail
,oe_test_disk_graphics_card,x86 fail,./mugen-riscv/logs/os-basic/oe_test_disk_graphics_card/2023-09-13-10:59:17.log,x86 fail
,oe_test_server_squid_blacklist,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_squid_blacklist/2023-09-13-14:06:04.log,x86 fail
,oe_test_nmcli_device,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_device/2023-09-13-14:10:17.log,x86 fail
,oe_test_server_vsftpd_NKdelay,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_vsftpd_NKdelay/2023-09-13-11:56:57.log,x86 fail
,oe_test_net_cmd_scp,x86 fail,./mugen-riscv/logs/os-basic/oe_test_net_cmd_scp/2023-09-13-14:07:48.log,x86 fail
,oe_test_nmcli_set_team,x86 fail,./mugen-riscv/logs/os-basic/oe_test_nmcli_set_team/2023-09-13-13:53:38.log,x86 fail
,oe_test_libsecret,x86 fail,./mugen-riscv/logs/os-basic/oe_test_libsecret/2023-09-13-11:00:11.log,x86 fail
,oe_test_hostnamectl,x86 fail,./mugen-riscv/logs/os-basic/oe_test_hostnamectl/2023-09-13-11:01:43.log,x86 fail
,oe_test_net_cmd_ifconfig,x86 fail,./mugen-riscv/logs/os-basic/oe_test_net_cmd_ifconfig/2023-09-13-12:07:02.log,x86 fail
,oe_test_system_monitor_reboot,x86 fail,./mugen-riscv/logs/os-basic/oe_test_system_monitor_reboot/2023-09-13-13:48:10.log,x86 fail
,oe_test_system_log_recorded,x86 fail,./mugen-riscv/logs/os-basic/oe_test_system_log_recorded/2023-09-13-14:05:50.log,x86 fail
,oe_test_server_vsftpd_transfer,x86 fail,./mugen-riscv/logs/os-basic/oe_test_server_vsftpd_transfer/2023-09-13-13:51:16.log,x86 fail
,oe_test_who,x86 fail,./mugen-riscv/logs/os-basic/oe_test_who/2023-09-13-11:15:02.log,x86 fail
,oe_test_net_config,x86 fail,./mugen-riscv/logs/os-basic/oe_test_net_config/2023-09-13-11:15:33.log,x86 fail
,oe_test_server_httpd_recover,fail,./mugen-riscv/logs/os-basic/oe_test_server_httpd_recover/2023-09-13-13:34:01.log,
,oe_test_disk_schedule_udev,fail,./mugen-riscv/logs/os-basic/oe_test_disk_schedule_udev/2023-09-13-11:07:02.log,preinstall absent
,oe_test_disk_schedule_specific,fail,./mugen-riscv/logs/os-basic/oe_test_disk_schedule_specific/2023-09-13-10:56:54.log,preinstall absent
,oe_test_disk_tuned_disable,fail,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_disable/2023-09-13-13:40:07.log,file missing
,oe_test_disk_tuned_install,fail,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_install/2023-09-13-13:25:19.log,file missing
,oe_test_disk_tuned_modify,fail,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_modify/2023-09-13-13:48:26.log,file missing/timeout
,oe_test_basic_UserMgmt_permission,fail,./mugen-riscv/logs/os-basic/oe_test_basic_UserMgmt_permission/2023-09-13-11:06:39.log,
,oe_test_server_mysql,fail,./mugen-riscv/logs/os-basic/oe_test_server_mysql/2023-09-13-13:49:23.log,file missing
,oe_test_kernel_kdump,fail,./mugen-riscv/logs/os-basic/oe_test_kernel_kdump/2023-09-13-10:36:12.log,preinstall absent
,oe_test_system_log_view,fail,./mugen-riscv/logs/os-basic/oe_test_system_log_view/2023-09-13-10:40:16.log,preinstall absent
,oe_test_server_httpd_restart,fail,./mugen-riscv/logs/os-basic/oe_test_server_httpd_restart/2023-09-13-13:35:35.log,
,oe_test_server_httpd_port,fail,./mugen-riscv/logs/os-basic/oe_test_server_httpd_port/2023-09-13-11:02:56.log,
,oe_test_disk_tuned_set,fail,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_set/2023-09-13-12:28:14.log,file missing/timeout
,oe_test_home_directory,fail,./mugen-riscv/logs/os-basic/oe_test_home_directory/2023-09-13-13:44:20.log,preinstall absent
,oe_test_power_powertop2tuned_optimize,fail,./mugen-riscv/logs/os-basic/oe_test_power_powertop2tuned_optimize/2023-09-13-11:01:18.log,file missing
,oe_test_awk,fail,./mugen-riscv/logs/os-basic/oe_test_awk/2023-09-13-10:55:58.log,
,oe_test_system_log_dmesg,fail,./mugen-riscv/logs/os-basic/oe_test_system_log_dmesg/2023-09-13-14:10:35.log,
,oe_test_uname,fail,./mugen-riscv/logs/os-basic/oe_test_uname/2023-09-13-14:03:13.log,
lvm2,oe_test_service_lvm2-lvmpolld,success,./mugen-riscv/logs/lvm2/oe_test_service_lvm2-lvmpolld/2023-09-12-17:26:25.log,None
,oe_test_service_dm-event,success,./mugen-riscv/logs/lvm2/oe_test_service_dm-event/2023-09-12-17:24:59.log,None
,oe_test_service_blk-availability,success,./mugen-riscv/logs/lvm2/oe_test_service_blk-availability/2023-09-12-17:24:23.log,None
,oe_test_service_lvm2-lvmdbusd,success,./mugen-riscv/logs/lvm2/oe_test_service_lvm2-lvmdbusd/2023-09-12-17:25:28.log,None
,oe_test_lvm2_vgrename_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_vgrename_001/2023-09-12-17:35:11.log,x86 fail
,oe_test_lvm2_vgchange_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_vgchange_001/2023-09-12-17:37:41.log,x86 fail
,oe_test_lvm2_pvdisplay_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvdisplay_001/2023-09-12-17:35:46.log,x86 fail
,oe_test_lvm2_vgextend_002,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_vgextend_002/2023-09-12-17:38:19.log,x86 fail
,oe_test_lvm2_pvmove_002,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvmove_002/2023-09-12-17:36:19.log,x86 fail
,oe_test_lvm2_pvcreate_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvcreate_001/2023-09-12-17:31:56.log,x86 fail
,oe_test_lvm2_pvremove_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvremove_001/2023-09-12-17:30:14.log,x86 fail
,oe_test_lvm2_vgexport_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_vgexport_001/2023-09-12-17:39:45.log,x86 fail
,oe_test_lvm2_vgextend_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_vgextend_001/2023-09-12-17:38:58.log,x86 fail
,oe_test_lvm2_vgchange_002,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_vgchange_002/2023-09-12-17:40:24.log,x86 fail
,oe_test_lvm2_vgdisplay_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_vgdisplay_001/2023-09-12-17:34:35.log,x86 fail
,oe_test_lvm2_pvchange_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvchange_001/2023-09-12-17:37:14.log,x86 fail
,oe_test_lvm2_vgcreate_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_vgcreate_001/2023-09-12-17:33:12.log,x86 fail
,oe_test_socket_lvm2-lvmpolld,x86 fail,./mugen-riscv/logs/lvm2/oe_test_socket_lvm2-lvmpolld/2023-09-12-17:29:39.log,x86 fail
,oe_test_lvm2_pvdisplay_002,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvdisplay_002/2023-09-12-17:33:58.log,x86 fail
,oe_test_lvm2_pvresize_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvresize_001/2023-09-12-17:31:23.log,x86 fail
,oe_test_socket_dm-event,x86 fail,./mugen-riscv/logs/lvm2/oe_test_socket_dm-event/2023-09-12-17:29:06.log,x86 fail
,oe_test_lvm2_pvmove_001,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvmove_001/2023-09-12-17:32:31.log,x86 fail
,oe_test_service_lvm2-monitor,x86 fail,./mugen-riscv/logs/lvm2/oe_test_service_lvm2-monitor/2023-09-12-17:26:54.log,x86 fail
,oe_test_lvm2_pvcreate_002,x86 fail,./mugen-riscv/logs/lvm2/oe_test_lvm2_pvcreate_002/2023-09-12-17:30:51.log,x86 fail
,oe_test_service_lvmlocks,fail,./mugen-riscv/logs/lvm2/oe_test_service_lvmlocks/2023-09-12-17:28:19.log,pkg not found/file missing/systemd unit restart failure/systemd unit runtime error
,oe_test_service_lvmlockd,fail,./mugen-riscv/logs/lvm2/oe_test_service_lvmlockd/2023-09-12-17:27:29.log,pkg not found/file missing/systemd unit restart failure/systemd unit runtime error
accountsservice,oe_test_service_accounts-daemon,x86 fail,./mugen-riscv/logs/accountsservice/oe_test_service_accounts-daemon/2023-09-12-15:47:22.log,x86 fail
openssl,oe_test_openssl_related_concurrent_operations,success,./mugen-riscv/logs/openssl/oe_test_openssl_related_concurrent_operations/2023-09-12-17:10:17.log,None
,oe_test_openssl_one_way_encryption,success,./mugen-riscv/logs/openssl/oe_test_openssl_one_way_encryption/2023-09-12-17:10:07.log,None
,oe_test_openssl_sm2,success,./mugen-riscv/logs/openssl/oe_test_openssl_sm2/2023-09-12-17:20:20.log,None
,oe_test_openssl_generate_random_number,success,./mugen-riscv/logs/openssl/oe_test_openssl_generate_random_number/2023-09-12-17:08:11.log,None
,oe_test_openssl_symmetrically_encrypts_decrypts_files,success,./mugen-riscv/logs/openssl/oe_test_openssl_symmetrically_encrypts_decrypts_files/2023-09-12-17:18:45.log,None
,oe_test_openssl_repeated_execution,success,./mugen-riscv/logs/openssl/oe_test_openssl_repeated_execution/2023-09-12-17:13:24.log,None
,oe_test_openssl_enc,success,./mugen-riscv/logs/openssl/oe_test_openssl_enc/2023-09-12-17:19:35.log,None
,oe_test_openssl_symmetric_encryption_decryption,success,./mugen-riscv/logs/openssl/oe_test_openssl_symmetric_encryption_decryption/2023-09-12-17:19:26.log,None
,oe_test_openssl_concurrent_operations,success,./mugen-riscv/logs/openssl/oe_test_openssl_concurrent_operations/2023-09-12-16:58:13.log,None
,oe_test_openssl_sm4,success,./mugen-riscv/logs/openssl/oe_test_openssl_sm4/2023-09-12-17:20:31.log,None
,oe_test_openssl_message_digest,success,./mugen-riscv/logs/openssl/oe_test_openssl_message_digest/2023-09-12-17:09:58.log,None
,oe_test_openssl_hmac,success,./mugen-riscv/logs/openssl/oe_test_openssl_hmac/2023-09-12-17:20:42.log,None
,oe_test_openssl_encrypting_character_string,success,./mugen-riscv/logs/openssl/oe_test_openssl_encrypting_character_string/2023-09-12-17:05:46.log,None
,oe_test_openssl_DSA_algorithm,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_DSA_algorithm/2023-09-12-17:04:21.log,x86 fail
,oe_test_openssl_incorrect_public_private_key,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_incorrect_public_private_key/2023-09-12-17:09:43.log,x86 fail
,oe_test_openssl_generate_key_pair,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_generate_key_pair/2023-09-12-17:07:38.log,x86 fail
,oe_test_openssl_speed,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_speed/2023-09-12-17:20:52.log,x86 fail
,oe_test_openssl_create_CA_applying_certificate,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_create_CA_applying_certificate/2023-09-12-16:58:35.log,x86 fail
,oe_test_openssl_RSA_algorithm,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_RSA_algorithm/2023-09-12-17:18:35.log,x86 fail
,oe_test_openssl_repeat_restart,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_repeat_restart/2023-09-12-17:14:10.log,x86 fail
,oe_test_openssl_delete_configuration_file,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_delete_configuration_file/2023-09-12-17:02:07.log,x86 fail
,oe_test_openssl_encrypt_decrypt_file_asymmetrically,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_encrypt_decrypt_file_asymmetrically/2023-09-12-17:05:17.log,x86 fail
,oe_test_openssl_rc4_encryption_file,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_rc4_encryption_file/2023-09-12-17:19:56.log,x86 fail
,oe_test_openssl_empty_private_key,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_empty_private_key/2023-09-12-17:04:45.log,x86 fail
,oe_test_openssl_encrypte_decrypte_emails,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_encrypte_decrypte_emails/2023-09-12-17:05:30.log,x86 fail
,oe_test_openssl_reliability,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_reliability/2023-09-12-17:10:46.log,x86 fail
,oe_test_openssl_expired_certificate,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_expired_certificate/2023-09-12-17:05:55.log,x86 fail
,oe_test_openssl_Diffie_Hellman,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_Diffie_Hellman/2023-09-12-17:03:25.log,x86 fail
,oe_test_openssl_file_signature_verification,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_file_signature_verification/2023-09-12-17:07:14.log,x86 fail
,oe_test_openssl_generate_password,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_generate_password/2023-09-12-17:07:49.log,x86 fail
,oe_test_openssl_empty_public_key,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_empty_public_key/2023-09-12-17:05:00.log,x86 fail
,oe_test_openssl_Implements_https,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_Implements_https/2023-09-12-17:08:20.log,x86 fail
,oe_test_openssl_remove_mod_ssl,x86 fail,./mugen-riscv/logs/openssl/oe_test_openssl_remove_mod_ssl/2023-09-12-17:12:05.log,x86 fail
dbus,oe_test_dbus_dbus-x11,success,./mugen-riscv/logs/dbus/oe_test_dbus_dbus-x11/2023-09-12-13:20:28.log,None
,oe_test_socket_dbus,success,./mugen-riscv/logs/dbus/oe_test_socket_dbus/2023-09-12-13:18:28.log,None
,oe_test_dbus_dbus-run-session,success,./mugen-riscv/logs/dbus/oe_test_dbus_dbus-run-session/2023-09-12-13:19:23.log,None
,oe_test_dbus_dbus-tools_001,success,./mugen-riscv/logs/dbus/oe_test_dbus_dbus-tools_001/2023-09-12-13:19:44.log,None
,oe_test_dbus_dbus-tools_002,x86 fail,./mugen-riscv/logs/dbus/oe_test_dbus_dbus-tools_002/2023-09-12-13:20:02.log,x86 fail
,oe_test_dbus_dbus-daemon,x86 fail,./mugen-riscv/logs/dbus/oe_test_dbus_dbus-daemon/2023-09-12-13:18:58.log,x86 fail
,oe_test_service_dbus,fail,./mugen-riscv/logs/dbus/oe_test_service_dbus/2023-09-12-13:17:52.log,systemd unit restart failure/systemd unit runtime error
asciidoc,oe_test_asciidoc_asciidoc_01,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_asciidoc_01/2023-09-12-13:37:17.log,None
,oe_test_asciidoc_a2x_02,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_a2x_02/2023-09-12-13:49:53.log,None
,oe_test_asciidoc_a2x_01,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_a2x_01/2023-09-12-13:44:48.log,None
,oe_test_asciidoc_asciidoc_02,success,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_asciidoc_02/2023-09-12-13:41:04.log,None
,oe_test_asciidoc_a2x_03,x86 fail,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_a2x_03/2023-09-12-13:54:35.log,x86 fail
ypserv,oe_test_service_yppasswdd,fail,./mugen-riscv/logs/ypserv/oe_test_service_yppasswdd/2023-09-12-14:55:22.log,
,oe_test_service_ypserv,fail,./mugen-riscv/logs/ypserv/oe_test_service_ypserv/2023-09-12-15:14:21.log,
,oe_test_service_ypxfrd,fail,./mugen-riscv/logs/ypserv/oe_test_service_ypxfrd/2023-09-12-15:15:07.log,
gdm,oe_test_service_gdm,x86 fail,./mugen-riscv/logs/gdm/oe_test_service_gdm/2023-09-12-16:09:41.log,x86 fail
brltty,oe_test_service_brltty,x86 fail,./mugen-riscv/logs/brltty/oe_test_service_brltty/2023-09-12-15:51:59.log,x86 fail
openvpn,oe_test_openvpn,x86 fail,./mugen-riscv/logs/openvpn/oe_test_openvpn/2023-09-13-10:21:03.log,x86 fail
dmidecode,oe_test_dmidecode,x86 fail,./mugen-riscv/logs/dmidecode/oe_test_dmidecode/2023-09-12-16:02:44.log,x86 fail
ipmitool,oe_test_service_exchange-bmc-os-info,x86 fail,./mugen-riscv/logs/ipmitool/oe_test_service_exchange-bmc-os-info/2023-09-12-14:38:48.log,x86 fail
,oe_test_service_ipmievd,x86 fail,./mugen-riscv/logs/ipmitool/oe_test_service_ipmievd/2023-09-12-14:40:25.log,x86 fail
,oe_test_service_bmc-snmp-proxy,x86 fail,./mugen-riscv/logs/ipmitool/oe_test_service_bmc-snmp-proxy/2023-09-12-14:37:11.log,x86 fail
tuned,oe_test_service_tuned,x86 fail,./mugen-riscv/logs/tuned/oe_test_service_tuned/2023-09-12-16:55:15.log,x86 fail
lxc,oe_test_lxc_checkconfig_console,success,./mugen-riscv/logs/lxc/oe_test_lxc_checkconfig_console/2023-09-12-12:28:02.log,None
,oe_test_service_lxc-net,success,./mugen-riscv/logs/lxc/oe_test_service_lxc-net/2023-09-12-12:13:18.log,None
,oe_test_service_lxc,success,./mugen-riscv/logs/lxc/oe_test_service_lxc/2023-09-12-12:14:07.log,None
,oe_test_lxc_execute_freeze,success,./mugen-riscv/logs/lxc/oe_test_lxc_execute_freeze/2023-09-12-12:29:37.log,None
,oe_test_lxc_ls_monitor,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_ls_monitor/2023-09-12-12:17:54.log,x86 fail
,oe_test_lxc_device_copy,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_device_copy/2023-09-12-12:22:55.log,x86 fail
,oe_test_lxc_snapshot_start,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_snapshot_start/2023-09-12-12:24:38.log,x86 fail
,oe_test_lxc_autostart_cgroup,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_autostart_cgroup/2023-09-12-12:21:17.log,x86 fail
,oe_test_lxc_create_attach,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_create_attach/2023-09-12-12:16:16.log,x86 fail
,oe_test_lxc_stop_top,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_stop_top/2023-09-12-12:31:04.log,x86 fail
,oe_test_lxc_info,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_info/2023-09-12-12:32:56.log,x86 fail
,oe_test_lxc_unshare_update,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_unshare_update/2023-09-12-12:26:18.log,x86 fail
,oe_test_lxc_unfreeze_destroy,x86 fail,./mugen-riscv/logs/lxc/oe_test_lxc_unfreeze_destroy/2023-09-12-12:19:31.log,x86 fail
usbmuxd,oe_test_service_usbmuxd,fail,./mugen-riscv/logs/usbmuxd/oe_test_service_usbmuxd/2023-09-12-17:52:04.log,
mdadm,oe_test_service_mdcheck_start,success,./mugen-riscv/logs/mdadm/oe_test_service_mdcheck_start/2023-09-12-14:28:42.log,None
,oe_test_service_mdcheck_continue,success,./mugen-riscv/logs/mdadm/oe_test_service_mdcheck_continue/2023-09-12-14:28:18.log,None
